pair_id,source_id,tier,source_repo,repo_commit,redirect_file,old_url_path,new_url_path,status_code,rule_type,included_in_core_eval,raw_rule,raw_source,raw_target,conditions
e7c6755dcfa14e75fb45,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/ssr/ssr/q/platform/js,/gen1/javascript/prev/build-a-backend/server-side-rendering,301,unknown,false,"{""source"": ""/lib/ssr/ssr/q/platform/js/"", ""status"": ""301"", ""target"": ""/gen1/javascript/prev/build-a-backend/server-side-rendering/""}",/lib/ssr/ssr/q/platform/js/,/gen1/javascript/prev/build-a-backend/server-side-rendering/,
c6cf1921749561a1a232,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/function/function,/javascript/build-a-backend/functions/set-up-function,301,unknown,false,"{""source"": ""/cli/function/function/"", ""status"": ""301"", ""target"": ""/javascript/build-a-backend/functions/set-up-function/""}",/cli/function/function/,/javascript/build-a-backend/functions/set-up-function/,
d7ae54483e74120a4fb1,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/ssr/ssr,/gen1/javascript/prev/build-a-backend/server-side-rendering,301,unknown,false,"{""source"": ""/lib/ssr/ssr/"", ""status"": ""301"", ""target"": ""/gen1/javascript/prev/build-a-backend/server-side-rendering/""}",/lib/ssr/ssr/,/gen1/javascript/prev/build-a-backend/server-side-rendering/,
13d1e37ee7fbcd12803d,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/plugins,/javascript/tools/cli/plugins,301,unknown,false,"{""source"": ""/cli/plugins/"", ""status"": ""301"", ""target"": ""/javascript/tools/cli/plugins/""}",/cli/plugins/,/javascript/tools/cli/plugins/,
fc4e135cc07b5f02a62d,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/<*>,/404/index.html,404,unknown,false,"{""source"": ""/<*>"", ""status"": ""404-200"", ""target"": ""/404/index.html""}",/<*>,/404/index.html,
0606b0094ec609100f24,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/usage/tags,/javascript/tools/cli/project/tags,301,unknown,false,"{""source"": ""/cli/usage/tags/"", ""status"": ""301"", ""target"": ""/javascript/tools/cli/project/tags/""}",/cli/usage/tags/,/javascript/tools/cli/project/tags/,
d2ecb729cf3c82312532,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/usage/permissions-boundary,/javascript/tools/cli/project/permissions-boundary,301,unknown,false,"{""source"": ""/cli/usage/permissions-boundary/"", ""status"": ""301"", ""target"": ""/javascript/tools/cli/project/permissions-boundary/""}",/cli/usage/permissions-boundary/,/javascript/tools/cli/project/permissions-boundary/,
18e63ea242c2ce07a602,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/usage/command-hooks,/javascript/tools/cli/project/command-hooks,301,unknown,false,"{""source"": ""/cli/usage/command-hooks/"", ""status"": ""301"", ""target"": ""/javascript/tools/cli/project/command-hooks/""}",/cli/usage/command-hooks/,/javascript/tools/cli/project/command-hooks/,
212777ab2d3fff7cb094,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/usage/monorepo,/javascript/tools/cli/project/monorepo,301,unknown,false,"{""source"": ""/cli/usage/monorepo/"", ""status"": ""301"", ""target"": ""/javascript/tools/cli/project/monorepo/""}",/cli/usage/monorepo/,/javascript/tools/cli/project/monorepo/,
af19c56bc412b748d309,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/usage/iam,/javascript/tools/cli/reference/iam,301,unknown,false,"{""source"": ""/cli/usage/iam/"", ""status"": ""301"", ""target"": ""/javascript/tools/cli/reference/iam/""}",/cli/usage/iam/,/javascript/tools/cli/reference/iam/,
2019a62db622b6484113,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/usage/iam-roles-mfa,/javascript/tools/cli/reference/iam-roles-mfa,301,unknown,false,"{""source"": ""/cli/usage/iam-roles-mfa/"", ""status"": ""301"", ""target"": ""/javascript/tools/cli/reference/iam-roles-mfa/""}",/cli/usage/iam-roles-mfa/,/javascript/tools/cli/reference/iam-roles-mfa/,
d7ba0f68823f6c139825,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/usage/customcf,/javascript/tools/cli/custom/cloudformation,301,unknown,false,"{""source"": ""/cli/usage/customcf/"", ""status"": ""301"", ""target"": ""/javascript/tools/cli/custom/cloudformation/""}",/cli/usage/customcf/,/javascript/tools/cli/custom/cloudformation/,
33eb08e75bd510f48eb8,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/usage/upgrade,/javascript/tools/cli/start/key-workflows,301,unknown,false,"{""source"": ""/cli/usage/upgrade/"", ""status"": ""301"", ""target"": ""/javascript/tools/cli/start/key-workflows/#upgrade-amplify-cli""}",/cli/usage/upgrade/,/javascript/tools/cli/start/key-workflows/#upgrade-amplify-cli,
b1b0cb111eb990c20817,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/usage/uninnstall,/javascript/tools/cli/start/key-workflows,301,unknown,false,"{""source"": ""/cli/usage/uninnstall/"", ""status"": ""301"", ""target"": ""/javascript/tools/cli/start/key-workflows/#upgrade-amplify-cli""}",/cli/usage/uninnstall/,/javascript/tools/cli/start/key-workflows/#upgrade-amplify-cli,
4e5dc84c36ba44fc8b94,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/graphql-transformer/<*>,/javascript/tools/cli-legacy/auth-directive,301,unknown,false,"{""source"": ""/cli/graphql-transformer/<*>"", ""status"": ""301"", ""target"": ""/javascript/tools/cli-legacy/auth-directive/""}",/cli/graphql-transformer/<*>,/javascript/tools/cli-legacy/auth-directive/,
5492788b86ac3fe68a17,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli-legacy,/javascript/tools/cli,301,unknown,false,"{""source"": ""/cli-legacy/"", ""status"": ""301"", ""target"": ""/javascript/tools/cli/""}",/cli-legacy/,/javascript/tools/cli/,
fa02ec86dc117eb1e6ab,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/console/adminui/intro,/javascript/tools/console,301,unknown,false,"{""source"": ""/console/adminui/intro/"", ""status"": ""301"", ""target"": ""/javascript/tools/console/""}",/console/adminui/intro/,/javascript/tools/console/,
640e3c5b6e7f8d838d22,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/ui-legacy/interactions/chatbot/<*>,/angular/getting-started/migration,301,unknown,false,"{""source"": ""/ui-legacy/interactions/chatbot/<*>"", ""status"": ""301"", ""target"": ""https://ui.docs.amplify.aws/angular/getting-started/migration#update-and-usage-1""}",/ui-legacy/interactions/chatbot/<*>,https://ui.docs.amplify.aws/angular/getting-started/migration#update-and-usage-1,
f5ec288aa710ae501c12,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/ui/customization/theming/q/framework/react,/theming,301,unknown,false,"{""source"": ""/ui/customization/theming/q/framework/react/"", ""status"": ""301"", ""target"": ""https://ui.docs.amplify.aws/theming""}",/ui/customization/theming/q/framework/react/,https://ui.docs.amplify.aws/theming,
36ff9f8c9bba0738c568,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/hosting,/javascript/tools/cli/hosting,302,unknown,false,"{""source"": ""/cli/hosting/"", ""status"": ""302"", ""target"": ""/javascript/tools/cli/hosting/""}",/cli/hosting/,/javascript/tools/cli/hosting/,
60e932bb056cb649851f,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/ui/storage/s3-image-picker/q/framework/<platform>,/react/connected-components/storage/fileuploader,302,unknown,false,"{""source"": ""/ui/storage/s3-image-picker/q/framework/<platform>/"", ""status"": ""302"", ""target"": ""https://ui.docs.amplify.aws/react/connected-components/storage/fileuploader""}",/ui/storage/s3-image-picker/q/framework/<platform>/,https://ui.docs.amplify.aws/react/connected-components/storage/fileuploader,
4488955669615f58dded,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/usage/uninstall,/javascript/tools/cli/start/key-workflows,302,unknown,false,"{""source"": ""/cli/usage/uninstall/"", ""status"": ""302"", ""target"": ""/javascript/tools/cli/start/key-workflows/#uninstall-amplify-cli""}",/cli/usage/uninstall/,/javascript/tools/cli/start/key-workflows/#uninstall-amplify-cli,
0b98d430c1d8a63abea9,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/guides/location-service/setting-up-your-app/q/platform/js,/javascript/build-a-backend/more-features/geo/set-up-geo,301,unknown,false,"{""source"": ""/guides/location-service/setting-up-your-app/q/platform/js/"", ""status"": ""301"", ""target"": ""/javascript/build-a-backend/more-features/geo/set-up-geo/""}",/guides/location-service/setting-up-your-app/q/platform/js/,/javascript/build-a-backend/more-features/geo/set-up-geo/,
8cbd663abde61248785b,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/guides/location-service/setting-up-your-app/q/platform/ios,/swift/build-a-backend/more-features/geo/set-up-geo,301,unknown,false,"{""source"": ""/guides/location-service/setting-up-your-app/q/platform/ios/"", ""status"": ""301"", ""target"": ""/swift/build-a-backend/more-features/geo/set-up-geo/""}",/guides/location-service/setting-up-your-app/q/platform/ios/,/swift/build-a-backend/more-features/geo/set-up-geo/,
c225e2ff394d19565a92,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/guides/location-service/setting-up-your-app/q/platform/android,/android/build-a-backend/more-features/geo/set-up-geo,301,unknown,false,"{""source"": ""/guides/location-service/setting-up-your-app/q/platform/android/"", ""status"": ""301"", ""target"": ""/android/build-a-backend/more-features/geo/set-up-geo/""}",/guides/location-service/setting-up-your-app/q/platform/android/,/android/build-a-backend/more-features/geo/set-up-geo/,
575aeed94d5e54b8c88b,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/guides/location-service/tracking-device-location/q/platform/ios,/swift/build-a-backend/more-features/geo/amazon-location-sdk,301,unknown,false,"{""source"": ""/guides/location-service/tracking-device-location/q/platform/ios/"", ""status"": ""301"", ""target"": ""/swift/build-a-backend/more-features/geo/amazon-location-sdk/""}",/guides/location-service/tracking-device-location/q/platform/ios/,/swift/build-a-backend/more-features/geo/amazon-location-sdk/,
cb2a8b8eb9b6cf8d524c,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/guides/location-service/tracking-device-location/q/platform/android,/android/build-a-backend/more-features/geo/amazon-location-sdk,301,unknown,false,"{""source"": ""/guides/location-service/tracking-device-location/q/platform/android/"", ""status"": ""301"", ""target"": ""/android/build-a-backend/more-features/geo/amazon-location-sdk/""}",/guides/location-service/tracking-device-location/q/platform/android/,/android/build-a-backend/more-features/geo/amazon-location-sdk/,
eb4dfa3a684912737b23,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/auth/social_signin_web_ui/q/platform/ios,/swift/build-a-backend/auth/add-social-provider,301,unknown,false,"{""source"": ""/lib/auth/social_signin_web_ui/q/platform/ios/"", ""status"": ""301"", ""target"": ""/swift/build-a-backend/auth/add-social-provider/""}",/lib/auth/social_signin_web_ui/q/platform/ios/,/swift/build-a-backend/auth/add-social-provider/,
4ce77b8b8674f614a32e,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/auth/social_signin_web_ui/q/platform/android,/android/build-a-backend/auth/add-social-provider,301,unknown,false,"{""source"": ""/lib/auth/social_signin_web_ui/q/platform/android/"", ""status"": ""301"", ""target"": ""/android/build-a-backend/auth/add-social-provider/""}",/lib/auth/social_signin_web_ui/q/platform/android/,/android/build-a-backend/auth/add-social-provider/,
41f7be9a192d2106d251,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/auth/social_signin_web_ui/q/platform/flutter,/flutter/build-a-backend/auth/add-social-provider,301,unknown,false,"{""source"": ""/lib/auth/social_signin_web_ui/q/platform/flutter/"", ""status"": ""301"", ""target"": ""/flutter/build-a-backend/auth/add-social-provider/""}",/lib/auth/social_signin_web_ui/q/platform/flutter/,/flutter/build-a-backend/auth/add-social-provider/,
e4c5d121193293a56113,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/start/q/integration/ionic,/javascript/start/getting-started/introduction,301,unknown,false,"{""source"": ""/start/q/integration/ionic/"", ""status"": ""301"", ""target"": ""/javascript/start/getting-started/introduction/""}",/start/q/integration/ionic/,/javascript/start/getting-started/introduction/,
1233fb77e11f7ae10fdb,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/start/getting-started/installation/q/integration/ionic,/javascript/start/getting-started/installation,301,unknown,false,"{""source"": ""/start/getting-started/installation/q/integration/ionic/"", ""status"": ""301"", ""target"": ""/javascript/start/getting-started/installation/""}",/start/getting-started/installation/q/integration/ionic/,/javascript/start/getting-started/installation/,
f43ce66095d924e47e97,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/in-app-messaging/prerequisites/q/platform/js,/javascript/build-a-backend/more-features/in-app-messaging/set-up-in-app-messaging,301,unknown,false,"{""source"": ""/lib/in-app-messaging/prerequisites/q/platform/js/"", ""status"": ""301"", ""target"": ""/javascript/build-a-backend/more-features/in-app-messaging/set-up-in-app-messaging/""}",/lib/in-app-messaging/prerequisites/q/platform/js/,/javascript/build-a-backend/more-features/in-app-messaging/set-up-in-app-messaging/,
2a4fe275c458ba280ba1,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/devpreview/getting-started/q/platform/android,/android/start/project-setup/upgrade-guide,301,unknown,false,"{""source"": ""/lib/devpreview/getting-started/q/platform/android/"", ""status"": ""301"", ""target"": ""/android/start/project-setup/upgrade-guide""}",/lib/devpreview/getting-started/q/platform/android/,/android/start/project-setup/upgrade-guide,
d1b8b8c8016e1752ea1a,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/devpreview/getting-started/q/platform/ios,/swift/start/project-setup/upgrade-guide,301,unknown,false,"{""source"": ""/lib/devpreview/getting-started/q/platform/ios/"", ""status"": ""301"", ""target"": ""/swift/start/project-setup/upgrade-guide""}",/lib/devpreview/getting-started/q/platform/ios/,/swift/start/project-setup/upgrade-guide,
2d43cf3122717f64f386,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/migration/lambda-node-version-update,/javascript/build-a-backend/functions/configure-options,301,unknown,false,"{""source"": ""/cli/migration/lambda-node-version-update/"", ""status"": ""301"", ""target"": ""/javascript/build-a-backend/functions/configure-options/#updating-the-runtime""}",/cli/migration/lambda-node-version-update/,/javascript/build-a-backend/functions/configure-options/#updating-the-runtime,
6fde3a82a7ecb1732082,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/in-app-messaging/customize/q/platform/js,/react/connected-components/in-app-messaging,301,unknown,false,"{""source"": ""/lib/in-app-messaging/customize/q/platform/js/"", ""status"": ""301"", ""target"": ""https://ui.docs.amplify.aws/react/connected-components/in-app-messaging""}",/lib/in-app-messaging/customize/q/platform/js/,https://ui.docs.amplify.aws/react/connected-components/in-app-messaging,
b5ac00387ae6bf737092,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/guides/storage/transfer-acceleration/q/platform/js,/javascript/build-a-backend/storage/transfer-acceleration,301,unknown,false,"{""source"": ""/guides/storage/transfer-acceleration/q/platform/js/"", ""status"": ""301"", ""target"": ""/javascript/build-a-backend/storage/transfer-acceleration/""}",/guides/storage/transfer-acceleration/q/platform/js/,/javascript/build-a-backend/storage/transfer-acceleration/,
4c46d186a4bac9da7d36,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/auth/customui/q/platform/js,/react/connected-components/authenticator,301,unknown,false,"{""source"": ""/lib/auth/customui/q/platform/js/"", ""status"": ""301"", ""target"": ""https://ui.docs.amplify.aws/react/connected-components/authenticator""}",/lib/auth/customui/q/platform/js/,https://ui.docs.amplify.aws/react/connected-components/authenticator,
e4f3a28b212b55da22d0,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/auth/customui/q/platform/react-native,/react-native/connected-components/authenticator,301,unknown,false,"{""source"": ""/lib/auth/customui/q/platform/react-native/"", ""status"": ""301"", ""target"": ""https://ui.docs.amplify.aws/react-native/connected-components/authenticator""}",/lib/auth/customui/q/platform/react-native/,https://ui.docs.amplify.aws/react-native/connected-components/authenticator,
c6c9ad2127ff98d3e375,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/graphqlapi/create-or-re-use-existing-backend/q/platform/js,/gen1/javascript/prev/build-a-backend/graphqlapi/existing-resources,301,unknown,false,"{""source"": ""/lib/graphqlapi/create-or-re-use-existing-backend/q/platform/js"", ""status"": ""301"", ""target"": ""/gen1/javascript/prev/build-a-backend/graphqlapi/existing-resources/""}",/lib/graphqlapi/create-or-re-use-existing-backend/q/platform/js,/gen1/javascript/prev/build-a-backend/graphqlapi/existing-resources/,
a1eeb6400b06448fd327,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/console/uibuilder/textfieldtoarea,/javascript/build-ui/uibuilder,301,unknown,false,"{""source"": ""/console/uibuilder/textfieldtoarea/"", ""status"": ""301"", ""target"": ""/javascript/build-ui/uibuilder/#figma-file-changelog""}",/console/uibuilder/textfieldtoarea/,/javascript/build-ui/uibuilder/#figma-file-changelog,
6af096ad2702aa1282ec,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/graphql/offline-data-access-and-conflict-resolution,/javascript/build-a-backend/more-features/datastore/conflict-resolution,301,unknown,false,"{""source"": ""/cli/graphql/offline-data-access-and-conflict-resolution/"", ""status"": ""301"", ""target"": ""/javascript/build-a-backend/more-features/datastore/conflict-resolution/""}",/cli/graphql/offline-data-access-and-conflict-resolution/,/javascript/build-a-backend/more-features/datastore/conflict-resolution/,
0e45dcb9223f9660282f,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/console/storage/develop,/javascript/tools/console/storage/file-browser,301,unknown,false,"{""source"": ""/console/storage/develop"", ""status"": ""301"", ""target"": ""/javascript/tools/console/storage/file-browser/""}",/console/storage/develop,/javascript/tools/console/storage/file-browser/,
a474ac2f38519b4251ee,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/usage/add-custom-resources,/javascript/tools/cli/custom/cdk,301,unknown,false,"{""source"": ""/cli/usage/add-custom-resources"", ""status"": ""301"", ""target"": ""/javascript/tools/cli/custom/cdk/""}",/cli/usage/add-custom-resources,/javascript/tools/cli/custom/cdk/,
a543a4bbcc8f2c2216ae,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/push-notifications/overview/q/platform/react-native,/react-native/build-a-backend/push-notifications/set-up-push-notifications,302,unknown,false,"{""source"": ""/lib/push-notifications/overview/q/platform/react-native/"", ""status"": ""302"", ""target"": ""/react-native/build-a-backend/push-notifications/set-up-push-notifications/""}",/lib/push-notifications/overview/q/platform/react-native/,/react-native/build-a-backend/push-notifications/set-up-push-notifications/,
23e641123c5899069223,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/push-notifications/working-with-api/q/platform/react-native,/react-native/build-a-backend/push-notifications/set-up-push-notifications,302,unknown,false,"{""source"": ""/lib/push-notifications/working-with-api/q/platform/react-native/"", ""status"": ""302"", ""target"": ""/react-native/build-a-backend/push-notifications/set-up-push-notifications/""}",/lib/push-notifications/working-with-api/q/platform/react-native/,/react-native/build-a-backend/push-notifications/set-up-push-notifications/,
b677469dc30a3f4aafcb,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/ui/<*>,/,301,unknown,false,"{""source"": ""/ui/<*>"", ""status"": ""301"", ""target"": ""https://ui.docs.amplify.aws/""}",/ui/<*>,https://ui.docs.amplify.aws/,
97fed8de4d97219459dd,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/ui-legacy/<*>,/,301,unknown,false,"{""source"": ""/ui-legacy/<*>"", ""status"": ""301"", ""target"": ""https://ui.docs.amplify.aws/""}",/ui-legacy/<*>,https://ui.docs.amplify.aws/,
559f5a8a8a585e8b2f02,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/push-notifications/overview/q/platform/js,/react-native/build-a-backend/push-notifications/set-up-push-notifications,301,unknown,false,"{""source"": ""/lib/push-notifications/overview/q/platform/js/"", ""status"": ""301"", ""target"": ""/react-native/build-a-backend/push-notifications/set-up-push-notifications/""}",/lib/push-notifications/overview/q/platform/js/,/react-native/build-a-backend/push-notifications/set-up-push-notifications/,
f344068b548650d4306b,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/geo/geofencing,/javascript/build-a-backend/more-features/geo/configure-geofencing,301,unknown,false,"{""source"": ""/cli/geo/geofencing/"", ""status"": ""301"", ""target"": ""/javascript/build-a-backend/more-features/geo/configure-geofencing/""}",/cli/geo/geofencing/,/javascript/build-a-backend/more-features/geo/configure-geofencing/,
d2d129801b6367623527,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/geo/maps,/javascript/build-a-backend/more-features/geo/configure-maps,301,unknown,false,"{""source"": ""/cli/geo/maps/"", ""status"": ""301"", ""target"": ""/javascript/build-a-backend/more-features/geo/configure-maps/""}",/cli/geo/maps/,/javascript/build-a-backend/more-features/geo/configure-maps/,
d341db7eec1c28b8f1c2,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/geo/search,/javascript/build-a-backend/more-features/geo/configure-location-search,301,unknown,false,"{""source"": ""/cli/geo/search/"", ""status"": ""301"", ""target"": ""/javascript/build-a-backend/more-features/geo/configure-location-search/""}",/cli/geo/search/,/javascript/build-a-backend/more-features/geo/configure-location-search/,
6c20b1e030bb95bb37f3,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib-v1/info/app-uninstall/q/platform/ios,/gen1/swift/prev/build-a-backend/auth/app-uninstall,301,unknown,false,"{""source"": ""/lib-v1/info/app-uninstall/q/platform/ios/"", ""status"": ""301"", ""target"": ""/gen1/swift/prev/build-a-backend/auth/app-uninstall/""}",/lib-v1/info/app-uninstall/q/platform/ios/,/gen1/swift/prev/build-a-backend/auth/app-uninstall/,
2af49c6ca225d83fb7cc,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/graphql/directives-reference,/javascript/tools/cli/graphqlapi/directives-reference,301,unknown,false,"{""source"": ""/cli/graphql/directives-reference/"", ""status"": ""301"", ""target"": ""/javascript/tools/cli/graphqlapi/directives-reference/""}",/cli/graphql/directives-reference/,/javascript/tools/cli/graphqlapi/directives-reference/,
f41c2047c856b502e54f,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib-v1/storage/configureaccess/q/platform/flutter,/gen1/flutter/prev/build-a-backend/storage/configure-access,301,unknown,false,"{""source"": ""/lib-v1/storage/configureaccess/q/platform/flutter/"", ""status"": ""301"", ""target"": ""/gen1/flutter/prev/build-a-backend/storage/configure-access/""}",/lib-v1/storage/configureaccess/q/platform/flutter/,/gen1/flutter/prev/build-a-backend/storage/configure-access/,
5d708e6007f454a5ab04,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib-v1/storage/configureaccess/q/platform/js,/gen1/javascript/prev/build-a-backend/storage/configure-access,301,unknown,false,"{""source"": ""/lib-v1/storage/configureaccess/q/platform/js/"", ""status"": ""301"", ""target"": ""/gen1/javascript/prev/build-a-backend/storage/configure-access/""}",/lib-v1/storage/configureaccess/q/platform/js/,/gen1/javascript/prev/build-a-backend/storage/configure-access/,
bb10936ffc016722a261,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib-v1/storage/download/q/platform/flutter,/gen1/flutter/prev/build-a-backend/storage/download,301,unknown,false,"{""source"": ""/lib-v1/storage/download/q/platform/flutter/"", ""status"": ""301"", ""target"": ""/gen1/flutter/prev/build-a-backend/storage/download/""}",/lib-v1/storage/download/q/platform/flutter/,/gen1/flutter/prev/build-a-backend/storage/download/,
ebaf1184093ae33b821c,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib-v1/storage/download/q/platform/js,/gen1/javascript/prev/build-a-backend/storage/download,301,unknown,false,"{""source"": ""/lib-v1/storage/download/q/platform/js/"", ""status"": ""301"", ""target"": ""/gen1/javascript/prev/build-a-backend/storage/download/""}",/lib-v1/storage/download/q/platform/js/,/gen1/javascript/prev/build-a-backend/storage/download/,
83b352bd50dd9e26f454,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib-v1/storage/existing-resources/q/platform/flutter,/gen1/flutter/prev/build-a-backend/storage/existing-resources,301,unknown,false,"{""source"": ""/lib-v1/storage/existing-resources/q/platform/flutter/"", ""status"": ""301"", ""target"": ""/gen1/flutter/prev/build-a-backend/storage/existing-resources/""}",/lib-v1/storage/existing-resources/q/platform/flutter/,/gen1/flutter/prev/build-a-backend/storage/existing-resources/,
